"labor","laboring","impf"," The odor of yeast was sharply penetrating, despite the laboring air pumps whose humming made a steady background noise."
"elongate","elongated","pf"," Blackness closed in around her, until the dim corridor elongated and narrowed like the tunnel of a nightmare."
"wield","wields","impf"," Now who do you think wields the most influence, Sgt. Curtis? """
"overstep","overstepped","pf"," Had he overstepped his bounds?"
"boost","boosted","impf"," Now the going was easy, and all the legs worked, and the shell boosted along, waggling from side to side."
"capsize","capsized","pf"," He surrendered the dinghy to the fast current of the river, but soon realized that the unbridled force of nature, like that of humanity, does not submit to dreams and curses : they found him five miles downstream, where a whirlpool had capsized him."
"concur","concurred","impf"," All the brothers had concurred."
"shower","shower","impf"," and this figure, made of sky and branches as it is, had risen from the troubled sea ( he is elderly, past fifty now ) as a shape might be sucked up out of the waves to shower down from her magnificent hands, compassion, comprehension, absolution."
"debar","debarred","pf"," For instance : might it not surprise people that Lo was so consistently debarred from attending festive and funeral functions in her immediate family?"
"shelter","sheltered","impf"," The Syrians then sheltered from the pitiless sun under these makeshift tents."
"expel","expelled","pf"," "" Nevertheless, "" continued the colonel, "" such a thing must be punished in an unprecedented manner, the guy has to be expelled from the school of one-year volunteers, be morally annihilated."
"examine","examined","impf"," The tank examined him with a probe."
"overrule","overruled","pf"," She had wanted to call the servants, but he overruled her with what turned out to be his ( modern, unheroic ) last words :"
"scan","scanned","impf"," Arthur and Fenchurch scanned the crowd anxiously, unable to find Ford Prefect in it anywhere, or any sign that he had the slightest intention of being there."
"eliminate","eliminating","pf"," ‘ How about eliminating not the fear of death but death itself?"
"believe","believe","impf"," You believe in something! ”"
"fret","fretting","impf"," Nor could she have said why Gary 's materialism and Chip 's failures and Denise 's childlessness, which had cost her countless late-night hours of fretting and punitive judgment over the years, distressed her so much less once Alfred was out of the house."
"vomit","vomited","impf"," The truth drilled into the camerlegno 's heart with such force that he staggered backward out of the Pope 's office and vomited in the hallway."
"long","longed","impf"," He definitely and absolutely wanted her, adored her, longed for her, wanted to do more things than there were names for with her."
"remember","remember","impf"," That bit, remember? ”"
"augment","augment","pf"," if it was the priest 's duty to preach at a certain time regardless of the circumstances then he could, and he could do it without K. ' s taking part, and K. ' s presence would do nothing to augment the effect of it."
"entitle","entitles","impf"," And if it is n't a hoax, then I am directly involved and so are they, which entitles me to speak with them. """
"outline","outlining","impf"," Now he was outlining, with a lot of drawings and sketches, figures and useful data, the fourteenth position which might be considered for a hypothetical army advancing along the LaSva valley towards the defences of Travnik."
"fade","faded","pf"," He tapped it with his thumbnail and it rang with a deep and glorious chime which was sustained for longer than seemed possible, and when at last it faded seemed not to die away but to drift off into other worlds, as into a deep sea dream."
"metamorphose","metamorphosed","pf"," But as soon as the primacy of representation disappears, then the theory of discourse is dissociated, and one can encounter its disincarnated and metamorphosed form on two separate levels."
"glance","glanced","pf"," He glanced at the approaching yellow blob on the vision screen."
"free","freed","pf"," Westward it crawled, like a strange carnival buzzed around by its servants and helicopters and news coaches, scything through the land until at last it came to Bournemouth, where the robot slowly freed itself from it transport system 's embraces and went and lay for ten days on the beach."
"mix","Mixed","impf"," Mixed up somewhere in the smile was a glint of irony too."
"deputise","deputising","impf"," This man had already been arrested, said the Vizier, and he would be executed on Friday, because during the time he had been deputising for the Vizier he had run things in such a lax and disorderly manner that he had deserved to die twice over."
"acquit","acquit","pf"," I cannot acquit him of that duty; nor could I think well of the man who should omit an occasion of testifying his respect towards any body connected with the family. '"
"honour","honouring","impf"," ‘ But not to the extent of honouring our desire to leave. ’"
"twinkle","twinkle","impf"," Portly and ruby-faced, Sir Leigh Teabing had bushy red hair and jovial hazel eyes that seemed to twinkle as he spoke."
"bother","bothering","impf"," ' And the reason, ' I said, ' why I am bothering you with it rather than just dialling direct as I could, because we have some pretty sophisticated telecommunications equipment out here in the Pleiades, I can tell you, is that the penny pinching son of a starbeast piloting this son of a starbeast spaceship insists that I call collect."
"invade","invaded","pf"," The castle, surrounded, assaulted, invaded, used and pierced, holds us all;"
"prosper","prospered","impf"," Nothing prospered but the flies who blackened their lord and made the spilt guts look like a heap of glistening coal."
"wolf","wolfed","pf"," An as you probably realize by now, buddies an pals, we went an ... David beat his breast ... wolfed down that old honeysucker, every last bite ... an I forgot all about my Maw an Paw ... the happiness in their eyes as they nibble on the snout an the paws, slurpin out the marrow ... an my bros, too ... I ate that bear!"
"weary","Wearied","pf"," Wearied by the vain prattle in dark pubs where conspiracies and assassinations were plotted by phony priests, poets, and traitors, Gould Verschoyle wrote in his journal the sentence spoken by a certain tall nearsighted student, without foreseeing the tragic consequence that these words would have :"
"slant","slant","impf"," This beautiful place seems a million miles from that kind of thing, "" I said, looking around at the peaceful piazza in the sun that was just now beginning to slant westward."
"bespeak","bespeaks","impf"," However, the result of their arguments is always the same and bespeaks their wisdom : after every conflict, the Greeks and Armenians demand separate temples."
"appeal","appeal","impf"," To what laws have you the effrontery to appeal ...? '"
"swamp","swamp","pf"," The day world floated on the night world and the night world tried to swamp the day world and he worked and worked to keep the day world watertight."
"people","people","pf"," Then there was no loneliness, for a man could people his brain with friends, and he could find his enemies and destroy them."
"stay","stayed","pf"," The other two-thirds stayed firmly at home and lived full, rich and happy lives until they were all suddenly wiped out by a virulent disease contracted from a dirty telephone."
"repine","repine","impf"," But I will not repine."
"dedicate","dedicated","pf"," His life, which was quite devoid of personal happiness, was completely dedicated to a selfish adoration of himself and a struggle against expenditure of any kind, anywhere and on anyone 's behalf."
"evolve","evolve","impf"," “ We ’ ve got to encourage them to evolve!"
"appear","appeared","impf"," He also appeared to be playing with a rubber duck."
"face","facing","impf"," He turned in his seat, so that he was directly facing her, and said in a less harsh tone :"
"gyrate","gyrating","impf"," At a formal dinner once a professor of some science or other, wanting to make small-talk, had pointed out a few insects gyrating above a candelabra."
"abandon","abandoned","pf"," The Hitch Hiker ’ s Guide to the Galaxy skips lightly over this tangle of academic abstraction, pausing only to note that the term “ Future Perfect ” has been abandoned since it was discovered not to be."
"stab","stabbed","impf"," Olivetti 's eyes stabbed like bayonets."
"inspire","inspire","pf"," Not something likely to inspire scintillating cocktail-party conversation."
"impart","impart","pf"," If he 'd had good news to impart, he would have imparted it before now."
"negate","negate","impf"," This is a blow to "" g "", but it does not negate the idea that these different kinds of intelligence are at least partly heritable."
"fish","fished","impf"," The children who fished for tiddlers all day in the summer along these stony banks knew that these were hoofprints of ancient days and long dead warriors."
"progress","progressed","impf"," Then, the whole campaign had progressed well, from victory to victory, and, most importantly, it had gone quickly."
"invite","invited","pf"," He invited Trillian to sit in the chair."
"glide","gliding","impf"," The water in the pond had turned black, a little boat was gliding across it and he could hear the splash of an oar and a girl 's laughter in the boat."
"open","opened","pf"," At the bottom of the shaft, the rear of the elevator opened up and Zaphod stumbled out into a smallish, functional, steel-lined chamber."
"devote","devoting","impf"," For a moment he felt like devoting the next ten years to working his way to a position as art critic on purpose to review Bertrand 's work unfavourably."
"crumble","crumbled","pf"," logs had to be lined from the soil with care or they crumbled into sodden powder."
"circumvent","circumventing","impf"," Saturnin asked whether he could do precisely that. However, the administrator replied that for Saturnin to ask such a question was insulting. Not only would it mean circumventing the regulations, but it couldn ’ t be done for the simple reason that there would then be one patient missing in the hospital. Suppose there was an inspection : inquiries would be made and he would end up having to pay for the journey himself."
"treat","Treated","pf"," "" Treated, "" said Benji."
"daydream","daydream","impf"," He had no time to think or loaf or daydream."
"approximate","approximate","pf"," In the same way, though the analogy is inverted, language sets itself the task of restoring an absolutely primal discourse, but it can express that discourse only by trying to approximate to it, by attempting to say things about it that are similar to it, thereby bringing into existence the infinity of adjacent and similar fidelities of interpretation."
"invest","invested","pf"," People exchange because they have needs, and they exchange precisely the objects that they need; but the order of exchanges, their hierarchy and the differences expressed in that hierarchy, are established by the units of labour that have been invested in the objects in question."
"consign","consigned","pf"," When all of the house that was open to general inspection had been seen, they returned down stairs, and, taking leave of the housekeeper, were consigned over to the gardener, who met them at the hall door."
"project","projected","pf"," "" Way! "" Langdon fired back, smiling as he projected a slide of a spiral seashell."
"ice","iced","pf"," Snow that drowned the city, iced up the harbour, ferryboats in the summer where people listened to concerts."
"nominate","nominated","pf"," Also in 1917 Emil Warburg nominated Einstein for a variety of contributions including general relativity."
"tread","trod","impf"," Only no one was able to imagine what they could be doing with the bridge which to every living soul in the town meant a thing as eternal and unalterable as the earth on which they trod or the skies above them."
"emboss","emboss","pf"," "" No, but many of our clients emboss corporate logos or initials onto their keys. """
"loom","looms","impf"," The greatest danger looms for dogs when they 're taken out to perform their physical needs, number one and two."
"reevaluate","REEVALUATE","pf"," REEVALUATE YOUR ENVIRONMENT."
"budge","budge","pf"," He would n't budge."
"imperil","imperil","pf"," John had not quite been able to see how an extra blood test would imperil anybody 's life, but, all the same, Dr. Pearson did have a point about the new ideas."
"beseech","beseeched","impf"," The poor boy beseeched only with his eyes."
"sever","severing","pf"," The moment their paths diverge, he will not hesitate in severing the bond. """
"loop","looping","impf"," Carrefax conducts them with one hand this time, using it to sculpt precise shapes and positions in the air in front of him, repeating a sequence which is mirrored in the looping series of sounds that spill from the children in unison :"
"restrain","restrain","pf"," When she saw him thus seeking the acquaintance and courting the good opinion of people with whom any intercourse a few months ago would have been a disgrace; when she saw him thus civil, not only to herself, but to the very relations whom he had openly disdained, and recollected their last lively scene in Hunsford Parsonage, the difference, the change was so great, and struck so forcibly on her mind, that she could hardly restrain her astonishment from being visible."
"fend","fended","pf"," Bilbo was on the lockout, however, caught the rope, and with a piece of stick fended off the little black boat as it came rushing across the stream."
"rummage","rummaged","impf"," Jessie rummaged through her purse for the necessary equipment."
"bare","bare","pf"," ' You do not want to bare your head? '"
"ruin","ruin","pf"," He could not resolve the dilemma, because he was equally afraid of damaging the reputation of France and of acting too hastily and causing a conflict which would ruin his relations with the Vizier and the Turks from the very first day."
"surprise","surprised","impf"," That is to say, the thing that surprised him was not that he could see, but what he could see."
"crane","craning","pf"," He went on again, but his uneasiness grew, and every now and again he stood up to his full height, craning his neck eastward and southward."
"abound","abounded","impf"," Once more it was pouring, and my irregular lawn, well-shaved by Gatsby 's gardener, abounded in small muddy swamps and prehistoric marshes."
"invert","inverting","pf"," "" Press fingers here, "" she said, inverting the information blank."
"celebrate","celebrate","pf"," Now that something had happened which really deserved a face, he 'd none to celebrate it with."
"spill","spilled","pf"," The Colonel was brushing crossly at the front of his yellow waistcoat where he had spilled a splash of tea."
"pester","pestering","impf"," And when the travellers cried out, saying why didn ’ t they go away and get on with writing some poems instead of pestering people with all this rock-throwing business, they would suddenly stop, and then break into one of the seven hundred and ninety-four great Song Cycles of Vassilian."
"cradle","Cradling","pf"," she took the cat with her. Cradling him, she scratched his head and asked."
"please","pleased","impf"," All seemed pleased with the performance and anxious for another of the same sort."
"look","looked","pf"," He turned and looked at Zaphod."
"hunger","hungered","impf"," But what she hungered to draw was firearms."
"darken","darkened","pf"," The inside of the church was darkened with purple cloth hung over the high windows."
"retch","retched","impf"," He retched, but produced nothing."
"disrupt","disrupt","pf"," What scenario seems more likely to you - that a four-hundred-year-old satanic cult has resurfaced with an advanced weapon of mass destruction, or that some prankster at CERN is trying to disrupt a sacred Vatican event with a well-executed fraud? ”"
"scar","scar","pf"," As if sustained and too-direct contact with time 's raw passage could scar the nerves permanently, like staring at the sun."
"attune","Attuned","pf"," Attuned to the flow of time and expressing it in our actions, we experience the same rich satisfaction that inspires the artist or the successful entrepreneur."
"misfire","misfired","pf"," As he fell to the ground I wanted to try once more, but I misfired."
"rankle","rankled","impf"," The injustice would have rankled less if it had served a greater pleasure-if she could have gone to Don Armour and laughed about it and sought his consolation."
"converse","conversing","impf"," One of his father 's friends, a jeweller, had got away with conversing almost entirely in insults for the fifteen years Dixon had known him, merely by using this simple device."
"inspect","inspected","impf"," They measured out the waste land, numbered the trees in the forest, inspected lavatories and drains, looked at the teeth of horses and cows, asked about the illnesses of the people, noted the number and types of fruit-trees and of different kinds of sheep and poultry."
"salvage","salvaged","pf"," Thursday night I put on my universally acceptable little black cocktail dress and the pearls that were the only thing I 'd salvaged from my disastrous relationship with the rat bastard."
"allow","allowed","pf"," “ Passengers are not allowed on the flight deck."
"dangle","dangled","impf"," "" Hold this, "" she said, shoved a stout rope in his hand and disappeared inside through the large white wooden doors from which dangled a fat padlock off a black iron bar."
"gulp","gulping","impf"," He tapped it again, and despite being full of water and a small yellow Babel fish which was gulping its way around rather dejectedly, it still chimed its deep and resonant chime as clearly and mesmerically as before."
"defer","deferred","pf"," The communication excited many professions of concern; and enough was said of wishing them to stay at least till the following day to work on Jane; and till the morrow their going was deferred."
"knock","knocked","pf"," They knocked."
"fantasize","fantasize","impf"," We 'll whisper in your ear, even as we probe it with our tongue, that we 'll fantasize about you tomorrow."
"befall","befallen","pf"," There were many ways by which the turbulent and skilfully expelled guest, if he were not immediately taken to prison from outside the hotel, could recover his spirits and his strength after the unpleasantness that had befallen him."
"upend","upending","pf"," At last he let her go and turned on me, upending me and grasping me by the ankles and pushing me forward wheelbarrow-fashion off the edge of the sandbank and laughing."
"rule","rules","impf"," You want to meet the man who rules the Universe. ”"
"detect","detect","pf"," He could detect nothing of this kind."
"re-establish","re-established","pf"," As soon as peace was concluded, contact between the two Consulates was re-established."
"revoke","revoke","pf"," Two days ago, the Secretariat Council voted unanimously to revoke the Vatican 's sanction of Opus Dei. """
"update","updated","impf"," He visited his favorite websites, but was disappointed that the material had n't been updated since yesterday morning."
"purge","purging","pf"," What would n't he give for a fierce purging draught of fury or contempt, a really efficient worming from the sense of responsibility?"
"condemn","condemned","pf"," There were others who were dissatisfied with life in the town to which they were condemned by force of circumstances and who longed for something that they considered higher and better and which had escaped them, becoming every day farther away and more inaccessible."
"speed","speeded","pf"," The whole of life seemed to be hastening somewhere, suddenly speeded up, as a freshet quickens its pace before it breaks into rapids, rushes over steep rocks and becomes a cascade."
"allot","allotted","pf"," ‘ A realistic expectation also demands our acceptance that one ’ s allotted time on earth must be limited to an allowance consistent with the continuity of our species ..."
"canvass","canvassing","impf"," At the Meetings Snowball often won over the majority by his brilliant speeches, but Napoleon was better at canvassing support for himself in between times."
"evert","everted","pf"," We, on the other hand, have permanently everted, rolled-back lips."
"admit","admitted","pf"," “ Nothing particularly exciting, ” it admitted, “ but they are alternatives. ”"
"propel","propelled","impf"," “ Don ’ t forget, ” Holly managed to instruct me as the detectives propelled her down the stairs,"
"mash","mashed","impf"," The car door slammed, the engine started, the big tyres mashed the gravel."
"wonder","wondered","impf"," Zaphod felt he was teetering on the edge of madness and wondered if he shouldn ’ t just jump over and have done with it."
"bath","bathed","impf"," Everyone was bathed in sweat, but all doors were fastened and all windows closed and shuttered."
"mask","masked","pf"," His own talk, that morning, of needing a favor masked but did not hide that fact."
"patrol","patrolled","impf"," The immediate perimeter was fenced off and patrolled by the tiny flying service robots."
"accustom","accustomed","pf"," People were already accustomed to regard Zorka and Glasicanin as a couple who were ' walking out '."
"entail","entailed","impf"," This gave the foreigners a chance to see what health and sickness meant to these people and what being ill in this country entailed."
"apply","applies","impf"," “ Great Grandfather, ” he said, “ It applies to us!"
"stew","stewed","impf"," Wick stewed under his accusatory glare."
"overlook","overlooked","pf"," As a clergyman, moreover, I feel it my duty to promote and establish the blessing of peace in all families within the reach of my influence; and on these grounds I flatter myself that my present overtures of good-will are highly commendable, and that the circumstance of my being next in the entail of Longbourn estate will be kindly overlooked on your side, and not lead you to reject the offered olive branch."
"commend","commended","pf"," I have commended your affairs to Suleiman Pasha who will be deputising for me temporarily."
"externalize","externalize","pf"," So, in the same way, there are things, situations, that no one has dared to externalize, but which the mind has produced by accident in a moment of aberration, of madness, call it what you will."
"concoct","concocting","pf"," I ought to shout and scream and curse, hurl imprecations at these fools, at least disturb the wretches ’ sleep on my last night, but I fear what other torture they might devise if I annoy them so, for from what I ’ ve heard and read and seen, the brutalised man, so deficient in every other type of imagination, displays a fine resourcefulness when it comes to concocting ingenious ways to hurt."
"chastise","chastised","impf"," They would never understand the malice of the man who 'd spurned them as children, chastised them as adults, and erased them as heirs."
"disagree","disagree","impf"," "" All right! "" said Bilbo, not daring to disagree, and nearly bursting his brain to think of riddles that could save him from being eaten."
"misplace","misplaced","pf"," I did n't waste time wondering if I had misplaced it : I am very careful with things like money."
"step","step","pf"," Nervously, hesitantly, almost, she told herself, as if she was trying to step on the hand of someone who was floating in front of her in midair, she stepped on to his hand."
"comment","commented","pf"," "" That was a great call, "" I commented in the elevator."
"bash","bashing","impf"," Turning the corner, the concessionaires just had time to see the yard-keeper catch him up and begin bashing him."
"revolt","revolted","pf"," But Osman Effendi was deaf to everything that did not accord with his deep and sincere passion for resistance and he hated this hodza as much as the Schwabes against whom he had revolted."
"transcend","transcends","impf"," I liked to include male prostitution as was appropriate in the course, since the need to purchase sex transcends gender, age, and ethnic/ racial identity."
"disgust","disgusted","pf"," I have watched servants, farmhands, mechanics and secretaries make that backward beast, I have observed their palled equality with our own state, and been with that cosy ordinariness, that unthinkingly smug normality, perversely disgusted."
"mark","marked","impf"," There was the surrounding hum of the tremendous generators hidden in the central well of the plant, the faint sharpness of ozone in the air, the grim and silent threat of the red lines that marked the limits beyond which no one could pass without protective clothing."
"stem","stems","impf"," It all stems from the fact that there is no Sultan Selim any more."
"base","based","pf"," It was fashionable for modern political writers to look back with a smug disapproval at the "" fiscalism "" of Medieval times, when economy was based on money."
"endanger","endanger","impf"," At one point, Madame Sapphia Spanella, the coloratura and roller-skating en husiast who lived on the first floor, circulated a petition among the brownstone ’ s other tenants asking them to join her in having Miss Golightly evicted : she was, said Madame Spanella, “ morally objectionable ” and the “ perpetrator of all-night gatherings that endanger the safety and sanity of her neighbors."
"employ","employed","pf"," D'Avenat got rid of him by using a trick he often employed."
"coerce","coerce","impf"," I did n't coerce her into having sex with me."
"subordinate","subordinate","pf"," Should then some members of the people, whom the alliance of all the nationalities of this monarchy represented in Királihyda so nicely, still not understand the situation today, let them remain nice and quiet because in the war a bullet, rope, slammer and bayonet will teach such people to listen and subordinate themselves to the highest interests of our common homeland. """
"defuse","defused","pf"," They had defused hundreds of them, most by rote."
"equalize","equalize","impf"," During the whole time since Senior Lieutenant Lukáš first became the commander of the Eleventh march-gang, he found himself in a state called syncretism, that is in a philosophy of striving to equalize the conceptual contradictions with the help of compromising all the way to a commingling of views."
"reminisce","reminisced","impf"," When his pals from law school were in town they always met at the bar and reminisced about the old days."
"tingle","tingling","impf"," Ippolit Matveyevich shook himself free of the nauseating tufts that until so recently had been distinguished grey hair, washed himself and, feeling a strong tingling sensation all over his head, looked at himself in the mirror for the hundredth time that day."
"reestablish","reestablish","pf"," Nonetheless, he soon managed to reestablish the old order and old rituals in the Zürich flat."
"consist","consist","impf"," Ford ’ s technique seemed to consist mainly of standing still for a while and smiling."
"ingest","ingesting","impf"," "" Day after day I see you ingesting toxic potassium."
"prick","pricked","impf"," It pricked him through his shirt, but he could live with that as long as he could close his eyes."
"relate","relating","impf"," The second time this happened, the Lieutenant-Colonel summoned the interpreter and told him that if it happened once more, even in the mildest form, he could expect the immediate application of the paragraph of the Regulations relating to such repeated cases of serious insubordination."
"enable","enabled","pf"," It was, however, a descendant of one of these eccentric poets who invented the spurious tales of impending doom which enabled the people of Golgafrincham to rid themselves of an entire useless third of their population."
"espy","espied","pf"," But how his heart beat when, among the innocent throng, he espied a demon child, "" ENFANT CHARMANTE ET FOURBE, "" dim eyes, bright lips, ten years in jail if you only show her you are looking at her."
"deplore","deplored","impf"," D'Avenat, who deplored having to live in this Bosnian wilderness rather than at an Embassy or in the service of a Vizier in Istanbul, as suited his abilities and the opinion he himself had of them, was the very person to find out and pass on all this information."
"zip","zipped","pf"," He zipped up his pants, turned on a light, and lifted the receiver."
"still","stilled","pf"," A shambling red-nosed clown had just left off playing a hurdy-gurdy organ and was crowding in behind a quartet of nurses attempting to calm the child whose ululating outburst had stilled the room : a small boy, dressed in a bright satin Harlequin outfit of many vibrant colors, predominantly violets and blues."
"compress","compressing","pf"," ' I enjoyed it very much, ' she replied, compressing her lips after she spoke."
"work","working","impf"," As he stepped out of the airlock, the air that greeted him was cool and fresh - the air conditioning was still working."
"arise","arise","pf"," “ The statistical likelihood, ” continued the autopilot primly, “ is that other civilizations will arise."
"lose","lose","pf"," We are still alive, and we are about to lose our lives. ”"
"constitute","constituted","impf"," Mr Prosser ( who was arguing with a spokesman for the bulldozer drivers about whether or not Arthur Dent constituted a mental health hazard, and how much they should get paid if he did ) looked around."
"cherish","cherishes","impf"," For a woman in love, even when she has lost all her illusions, cherishes her love like a child she has not been destined to bear."
"outlive","outlive","pf"," Old ideas and old values clashed with the new ones, merged with them or existed side by side, as if waiting to see which would outlive which."
"agree","agreed","impf"," “ Yes, ” agreed Marvin with feeling."
"patronize","patronize","impf"," Him he would patronize, initiate, teach how to get on."
"fail","failed","pf"," Drew failed, though."
"indict","indict","pf"," If, by some weird fluke, the grand jury did indict him, we could never make a case out of that."
"convince","convinced","pf"," I am convinced that this is the case. """
"mate","mated","pf"," His mouth mated with hers possessively and hungrily."
"deputize","deputized","impf"," Chicago SWAT 's deputized in case they find him sooner."
"prolong","prolong","impf"," At first it seemed that they had come by chance, as if driven by the wind, and as if they were coming for a short stay to live more or less the same life as had always been lived here, as though the civil authorities were to prolong for a short time the occupation begun by the army."
"terminate","terminate","pf"," He wanted to terminate this interview before it got too difficult, and thought he had found a good compromise."
"love","loved","impf"," The crowd hadn ’ t the faintest idea what he was talking about, but they loved it nevertheless."
"broadcast","broadcasting","impf"," Consequently, in order to prevent themselves broadcasting every slightest thought that crossed their minds to anyone within a five mile radius, they now have to talk very loudly and continuously about the weather, their little aches and pains, the match this afternoon and what a noisy place Kakrafoon had suddenly become."
"galvanize","galvanized","pf"," Her miraculous reappearance-the actual sight of her as she sat behind the grille, looking "" even more beautiful than before "" - so galvanized the fermier général that he saw no reason why the marriage could not go forward after all."
"steep","steeped","pf"," While the others set the food ready, Aragorn bathed the hurts with water in which athelas was steeped."
"seize","seized","pf"," Dixon seized her wrists and shouted :"
"excise","excising","pf"," He found strings that he 'd spliced back together after excising faulty segments."
"enjoy","enjoy","impf"," The Lalamatine district is one of those very few areas which doesn ’ t enjoy a perpetual Saturday afternoon - it enjoys instead the cool of a perpetual early Saturday evening."
"nettle","nettled","impf"," For there was in Sir William, whose father had been a tradesman, a natural respect for breeding and clothing, which shabbiness nettled;"
"shroud","shrouded","pf"," He was, therefore, safely shrouded in a blanket of dark obscurity."
"caress","caressing","impf"," He was stiffening, getting bigger under my touch, and I encouraged him, my fingers caressing, my hand stroking."
"substitute","Substitute","pf"," Substitute any human name for Welch 's and the answer must be No."
"punch","punching","pf"," The motive was not so different from Clousarr 's in punching R. Daneel."
"nick","nicked","pf"," “ Kreacher nicked loads of things back from us, ” said Harry."
"discontinue","discontinued","pf"," I discontinued the baths for quite another reason."
"falsify","falsified","pf"," As philosopher of science Karl Popper has emphasized, a good theory is characterized by the fact that it makes a number of predictions that could in principle be disproved or falsified by observation."
"fall","fell","pf"," A few small sad raindrops fell."
"illumine","illumine","impf"," May the Almighty illumine his tomb '."
"blaze","blaze","impf"," A dozen 30-Megahurt Definit-Kil Photrazon Cannon continued to blaze away at the Heart of Gold, and still it just sat there and took it."
"scatter","scattered","pf"," But the pictures from his memories of a moment before had been scattered and would not return."
"violate","violate","pf"," My intention was only to indicate that, since human beings are occasionally capable of murder in defiance of custom, they may be able to violate custom for the smaller impropriety of eavesdropping. """
"eat","eat","impf"," For instance, the first phase is characterized by the question “ How can we eat? ”, the second by the question “ Why do we eat? ” and the third by the question, “ Where shall we have lunch? ”"
"verify","verify","pf"," The townie, poor slow sheep that he was, only looked startled, and put up a hand and felt his face as if to verify the amazing fact of having been hit."
"steer","steered","impf"," He steered with an extra arm he 'd recently fitted just beneath his right one to help improve his ski-boxing."
"inaugurate","inaugurating","pf"," The first announcement inaugurating our regular city radio broadcasts- - here he waved the paper in the air - contains an appeal for calm, order, and reason that will be welcomed by the Germans."
"cramp","cramped","pf"," Mark 's stomach cramped and his feet were numb."
"undergo","undergone","pf"," Elizabeth, still more affected, was earnest and solemn in her reply; and at length, by repeated assurances that Mr Darcy was really the object of her choice, by explaining the gradual change which her estimation of him had undergone, relating her absolute certainty that his affection was not the work of a day, but had stood the test of many months ' suspense, and enumerating with energy all his good qualities, she did conquer her father 's incredulity, and reconcile him to the match."
"reward","rewarded","pf"," The only thing they saw was that the hated Vizier was staying on in Travnik and that he had even been rewarded."
"finger","fingered","pf"," If she placed Rondeau as someone who hung out and partied with the high school crowd, then blabbed about it, Rondeau might think he was the one who 'd fingered him."
"include","include","impf"," If your travel plans today do not include Los Angeles, now would be the perfect time to disembark. """
"sympathize","sympathizing","impf"," With her heightened awareness of how much she loved her only child, Ruth found herself sympathizing with Marion 's efforts not to love another child - since Marion had already lost two."
"erase","erased","pf"," "" Before it gets erased?"
"repent","repenting","impf"," Alfred lay catching his breath and repenting his defiling of the baby."
"swallow","swallowed","pf"," It swallowed the cud again."
"ebb","ebbing","impf"," Strength is ebbing, and a person is seized by disarming fatigue."
"inhabit","inhabit","impf"," Well, you might think, that ’ s professional philosophers for you : too busy theorizing in the abstract to notice what station they ’ re at, let alone what ’ s going on in the non-abstract world the rest of us inhabit."
"gratify","gratified","pf"," They talked of his sister, his friends, his house, his fruit, of every thing but himself; yet Elizabeth was longing to know what Mrs Gardiner thought of him, and Mrs Gardiner would have been highly gratified by her niece 's beginning the subject."
"sting","stung","impf"," The wind stung Arthur 's eyes and ears, and the stale thin air clasped his throat."
"abstract","abstracted","pf"," The date on the paper informed me that over forty-eight hours had been abstracted from my life without my knowledge or consent."
"nurture","nurtured","impf"," Daville nurtured this curious friendship."
"buckle","buckled","pf"," But I refused and instead buckled my seat belt."
"stink","stank","impf"," The room stank, mostly of his own despair."
"excel","excel","impf"," Denise had no great passion for music, but she loved to excel, and her mother believed that bands were good for children."
"culture","cultured","impf"," Her cancer cells are so wildly proliferative when cultured in the laboratory that they often invade other laboratory samples and take over the Petri dish."
"thump","thumped","impf"," He pounded his steering wheel, kicked the floor, thumped his cassette player till it suddenly started playing Barry Manilow, thumped it again till it stopped, and swore and swore and swore and swore and swore."
"abduct","abducted","pf"," They were looking for an abductor without knowing for certain that Janey Kemp had been abducted."
"bawl","bawled","impf"," They screamed and bawled and hollered till Zaphod thought his ears would shatter."
"fake","faking","impf"," One woman I worked with was faking an orgasm while the client licked her pussy; meanwhile, I was trying to make her laugh."
"perambulate","perambulating","impf"," Wait just a moment -- here he was perambulating around this garden of unearthly delights like a vicar on holiday."
"stir","stirred","pf"," He stirred his coffee fiercely."
"devour","devour","pf"," He was inconsolable when the mice really did devour the rabbit lard he had painstakingly prepared and rinsed several times."
"unroll","unrolled","pf"," She unrolled the papyrus and read the poem aloud in a deliberate tone."
"nonplus","nonplussed","pf"," The reaction surprised and nonplussed him, and they sat staring at each other this way for a few long seconds before the Czech spoke again."
"insult","insulted","impf"," He complained and insulted them, but they helped him look at each individual letter in turn."
"span","spanned","impf"," It refers not to the end of the world, but rather the end of our current age - Pisces, which began at the time of Christ 's birth, spanned two thousand years, and waned with the passing of the millennium."
"voice","voiced","pf"," Now that the hope was voiced, it seemed ludicrously naive."
"escort","escorted","impf"," Both Consuls escorted him, with their khavazes."
"wince","wince","pf"," I wince."
"perfect","perfected","pf"," It is interesting that in our own species this neotenous suppression of hair growth has not been entirely perfected."
"prefer","prefer","impf"," Behaviourism fell with a famous 1950s experiment in Wisconsin in which orphan baby monkeys became emotionally attached to cloth models of their mothers even when fed only from wire models, thus refusing to obey the theory that we mammals can be conditioned to prefer the feel of anything that gives us food - a preference for soft mothers is probably innate."
"ascribe","ascribe","impf"," Yet still we do ascribe a greater pain and joy and weight of import to ourselves than to any mere clump of matter, and feel it too."
