"bother","bother","obtěžuju","obtěžovat","impf"," “ Sorry to bother you, ” Kim said."," "" Nerad tě obtěžuju, "" omlouval se."
"got","get","opatřit","opatřit","pf"," We never got another pediatrician after you left, ” Kim explained guiltily."," Ještě jsme pro ni nestačili opatřit jiného stálého pediatra, od té doby, co ses odstěhoval, "" vysvětloval provinile."
"explained","explain","vysvětloval","vysvětlovat","impf"," We never got another pediatrician after you left, ” Kim explained guiltily."," Ještě jsme pro ni nestačili opatřit jiného stálého pediatra, od té doby, co ses odstěhoval, "" vysvětloval provinile."
"called","call","volala","volat","impf"," “ Tracy just called me to tell me she hemorrhaged."," "" Tracy mi teď zrovna volala o té hemoragii."
"meet","meet","Sejdu","sejít","pf"," I ’ m on my way to meet them at the ER."," Sejdu se s nimi na pohotovosti."
"told","tell","Říkal","říkat","impf"," “ I told him twice he had to clean those heads before eleven."," "" Říkal jsem mu už dvakrát, že ty dva záchody musí do jedenácti uklidit."
"clean","clean","uklidit","uklidit","pf"," “ I told him twice he had to clean those heads before eleven."," "" Říkal jsem mu už dvakrát, že ty dva záchody musí do jedenácti uklidit."
"done","do","neudělá","udělat","pf"," He ’ s not leaving here until they ’ re done. ”"," Dokud to neudělá, nepustím ho domů. """
"received","receive","dostal","dostat","pf"," He ’ d received specific instructions from the front office that Kim was to clean the bathrooms in question, and he was to clean them alone."," Pozdě odpoledne dostal od vedení závodu důrazný pokyn, aby tomu člověku přidělil právě úklid těch dvou toalet, a že na to má poslat jenom jeho samotného."
"passed","pass","míjel","míjet","impf"," Without Becky and Tracy, he wasn ’ t challenged as he passed the nurses ’ desk."," Když míjel pult sester, tentokrát bez Tracy a Becky, nikdo ho nezastavil."
"see","see","neviděl","vidět","impf"," Kim didn ’ t see anyone he knew."," Kim nikde neviděl nikoho, koho by znal."
"found","find","objevil","objevit","pf"," He found a storeroom and retrieved two clear plastic bags with plastic containers inside."," Pak objevil dveře do skladu lékařských potřeb, vešel a vzal si odtamtud dva čisté průhledné sáčky, do kterých byly zastrčené nádobky z plastické hmoty."
"hurried","hurry","Spěchal","spěchat","impf"," Kim hurried back the way he ’ d come."," Spěchal zpátky stejnou cestou."
"keep","keep","hlídat","hlídat","impf"," “ To keep it extra-clean and protect it, ” Jack said."," "" Právě proto, aby se při tom procesu mohla obzvlášť pečlivě hlídat čistota a hygiena, "" vysvětloval Jack Cartwright."
"think","think","myslíte","myslet","impf"," Do you think your husband would be willing to talk with me? ”"," Co myslíte - nedal by se váš manžel přemluvit k rozhovoru o té věci? """
"grasped","grasp","uchopil","uchopit","pf"," As they slid the gurney through, James reached out and grasped Kim ’ s arm to keep him from following."," Před sálem James uchopil Kima za paži."
"heard","hear","Slyšel","slyšet","impf"," “ I heard what happened downstairs."," "" Slyšel jsem, co se stalo dole."
"come","come","nepůjdeš","jít","impf"," I think it ’ s best you don ’ t come into the OR. ”"," Bude líp, když ty do sálu nepůjdeš. """
"stay","stay","zůstaneš","zůstat","pf"," You stay out, or I ’ m not doing the case. ”"," Buď zůstaneš venku, nebo nebudu operovat. """
"comprehend","comprehend","Pochopit","pochopit","pf"," The idea of being pursued by a hired killer was almost too much to comprehend."," Pochopit, proč na něj někdo poslal nájemného vraha - to bylo téměř nad jeho chápání."
"gathered","gather","sebral","sebrat","pf"," He eased out of bed to avoid disturbing Tracy, gathered up his clothes, and padded silently into the Sleeprite Motel ’ s bathroom."," Opatrně vyklouzl z postele, aby nevzbudil Tracy, sebral šaty a po špičkách odešel do motelové koupelny."
"Saying","say","prohlásit","prohlásit","pf"," Saying publicly that the rationale for the merger of the medical center and Samaritan was to benefit AmeriCare ’ s bottom line hurts the reputation of this hospital."," I když prohlásit veřejně, že hlavním důvodem sloučení univerzitního léčebného centra s nemocnicí U samaritánů byla snaha ušetřit a zvýšit tak zisky společnosti AmeriCare - to nesporně značně poškodilo pověst tohoto zařízení."
"hurts","hurt","poškodilo","poškodit","pf"," Saying publicly that the rationale for the merger of the medical center and Samaritan was to benefit AmeriCare ’ s bottom line hurts the reputation of this hospital."," I když prohlásit veřejně, že hlavním důvodem sloučení univerzitního léčebného centra s nemocnicí U samaritánů byla snaha ušetřit a zvýšit tak zisky společnosti AmeriCare - to nesporně značně poškodilo pověst tohoto zařízení."
"showed","show","Ukázal","ukázat","pf"," He showed her the shallow slice up his cheek."," Ukázal jí i to mělké škrábnutí na hřbetu ruky."
"tell","tell","neřek","říci","pf"," “ Why didn ’ t you tell all this to Justin? ” she asked."," "" A proč jsi tohle všechno neřek Justinovi? "" zeptala se Tracy."
"asked","ask","zeptala","zeptat","pf"," “ Why didn ’ t you tell all this to Justin? ” she asked."," "" A proč jsi tohle všechno neřek Justinovi? "" zeptala se Tracy."
"came","come","došla","dojít","pf"," Marsha came to a door with a frosted-glass panel."," Mezitím došla ke dveřím s výplněmi z mléčného skla."
"closed","close","zavřela","zavřít","pf"," She stepped inside, closed the door, and locked it behind her."," Vešla, zavřela je za sebou a zamkla."
"locked","lock","zavřela","zavřít","pf"," She stepped inside, closed the door, and locked it behind her."," Vešla, zavřela je za sebou a zamkla."
"locked","lock","zamkla","zamknout","pf"," She stepped inside, closed the door, and locked it behind her."," Vešla, zavřela je za sebou a zamkla."
"promise","promise","slib","slíbit","pf"," But promise to call me as soon as you get home. ”"," Ale slib mi, že mi zavoláš, hned jak se dostaneš domů. """
"call","call","zavoláš","zavolat","pf"," But promise to call me as soon as you get home. ”"," Ale slib mi, že mi zavoláš, hned jak se dostaneš domů. """
"get","get","dostaneš","dostat","pf"," But promise to call me as soon as you get home. ”"," Ale slib mi, že mi zavoláš, hned jak se dostaneš domů. """
"promise","promise","sliboval","slibovat","impf"," “ I promise, ” Kim said."," "" Samozřejmě, "" sliboval Kim."
"hear","hear","slyšela","slyšet","impf"," She screamed for help only to hear her voice reverberate against the cold, lonely, concrete walls."," Začala volat o pomoc, ale jediné, co slyšela, byla ozvěna jejího vlastního hlasu, odrážejícího se od stěn haly."
"interfered","interfere","překážet","překážet","impf"," Particularly in middle-management positions, there ’ s a kind of musical chairs with people moving back and forth to make sure the industry is interfered with as little as possible. ”"," Především na úrovni středních manažerských kádrů se vyskytuje celá řada jedinců, kteří neustále pendlují mezi svými podniky a ministerstvem a můžou se strhat, aby zajistili, že ministerstvo bude masnému průmyslu překážet co nejméně. """
"Remember","remember","Pamatuješ","pamatovat","impf"," “ Remember that time we sold them those two cows deader than a Thanksgiving turkey? ”"," "" Pamatuješ, jak jsme jim tehdá prodali ty dvě krávy, který byly už tuhý jako zmrzlý hovno? """
"sold","sell","prodali","prodat","pf"," “ Remember that time we sold them those two cows deader than a Thanksgiving turkey? ”"," "" Pamatuješ, jak jsme jim tehdá prodali ty dvě krávy, který byly už tuhý jako zmrzlý hovno? """
"hung","hang","pověsil","pověsit","pf"," He took Tracy ’ s coat and hung it in the hall closet."," Carl jí pomohl z kabátu a pověsil ho do skříně."
"did","do","provedl","provést","pf"," I could club him for carrying on the way he did in the Onion Ring."," Za to, co provedl v tom Onion Ringu, bych ho vzal nejradši něčím po hlavě."
"did","do","vzal","vzít","pf"," I could club him for carrying on the way he did in the Onion Ring."," Za to, co provedl v tom Onion Ringu, bych ho vzal nejradši něčím po hlavě."
"see","see","Četlas","číst","impf"," Did you see the article in the paper?"," Četlas ten článek?"
"sat","sit","posadil","posadit","pf"," Carl sat across from her."," Carl se posadil proti ní."
"spoke","speak","Mluvil","mluvit","impf"," “ I spoke to some other members of the Foodsmart board, ” he said."," "" Mluvil jsem s několika dalšími členy představenstva Foodsmartu, "" řekl."
"said","say","Mluvil","mluvit","impf"," “ I spoke to some other members of the Foodsmart board, ” he said."," "" Mluvil jsem s několika dalšími členy představenstva Foodsmartu, "" řekl."
"spoke","speak","řekl","říci","pf"," “ I spoke to some other members of the Foodsmart board, ” he said."," "" Mluvil jsem s několika dalšími členy představenstva Foodsmartu, "" řekl."
"said","say","řekl","říci","pf"," “ I spoke to some other members of the Foodsmart board, ” he said."," "" Mluvil jsem s několika dalšími členy představenstva Foodsmartu, "" řekl."
"mean","mean","Chceš","chtít","impf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"try","try","pokusíš","pokusit","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"tried","try","pokusíš","pokusit","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"get","get","dostat","dostat","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"kill","kill","dostat","dostat","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"try","try","pokusil","pokusit","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"tried","try","pokusil","pokusit","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"kill","kill","zabít","zabít","pf"," You mean you are going to try to get a job at Higgins and Hancock after someone tried to kill you there? ”"," Chceš říct, že se pokusíš dostat na těch jatkách zaměstnání, přestože se tě tam někdo pokusil zabít? """
"felt","feel","Cítil","cítit","impf"," Kim felt tears spring to his eyes."," Cítil, jak se mu do očí derou slzy."
"feel","feel","necítím","cítit","impf"," “ I can ’ t feel it at all, ” she said."," "" Ani ji necítím, "" odpověděla."
"said","say","odpověděla","odpovědět","pf"," “ I can ’ t feel it at all, ” she said."," "" Ani ji necítím, "" odpověděla."
"said","say","řekl","říci","pf"," “ That ’ s the way it ’ s supposed to be, ” Kim said."," "" Tak je to taky správně, "" řekl."
"examined","examine","prohlédl","prohlédnout","pf"," David had carefully examined Becky, and although he ’ d yet to see the abdominal X-rays, the blood and urine results were all normal."," Doktor Washington předtím Becky pečlivě prohlédl, a ačkoli ještě neměl k dispozici rentgenové snímky břicha, výsledky vyšetření krve a moči byly v mezích normálu."
"sent","send","poslal","poslat","pf"," At that point, he ’ d sent for Kim and Tracy."," V té chvíli poslal pro Kima a Tracy."
"arrived","arrive","dorazil","dorazit","pf"," Claude Faraday arrived a few minutes later."," Claude Faraday dorazil o pár minut později."
"whispered","whisper","zašeptala","zašeptat","pf"," She gave him a hug and whispered, “ She ’ s real nervous, but she ’ ll be okay."," Letmo ho objala a zašeptala :"
"working","work","pracuje","pracovat","impf"," The doctor is working here as a slop boy."," Ten doktor tady pracuje jako uklízeč."
"turned","turn","Otočila","otočit","pf"," She was turned around in her seat as much as the steering wheel would allow."," Otočila se k němu, jak jí to volant dovoloval, a natáhla k němu ruku."
"allow","allow","dovoloval","dovolovat","impf"," She was turned around in her seat as much as the steering wheel would allow."," Otočila se k němu, jak jí to volant dovoloval, a natáhla k němu ruku."
"took","take","Vzal","vzít","pf"," He took her hand and squeezed it."," Vzal ji do své a stiskl ji."
"squeezed","squeeze","stiskl","stisknout","pf"," He took her hand and squeezed it."," Vzal ji do své a stiskl ji."
"said","say","řekla","říci","pf"," “ Interesting, ” Kelly said."," "" To je zajímavé, "" řekla Kelly."
"introduce","introduce","představit","představit","pf"," “ I should introduce myself."," "" Měla bych se představit."
"called","call","volal","volat","impf"," One of the guys called in sick. ”"," Jeden uklízeč mi volal, že je marod. """
"explained","explain","vysvětlil","vysvětlit","pf"," Kim explained the situation much as he did to George."," Kim mu vysvětlil situaci, podobně jako před chvílí Georgeovi."
"let","let","nechal","nechat","pf"," Kim took a deep breath and let it out."," Kim se zhluboka nadechl a nechal to být."
"think","think","myslím","myslet","impf"," “ I don ’ t think it ’ s the fast-food industry ’ s fault, ” Kathleen offered."," "" Já si myslím, že ty hamburgerové jídelny za to nemůžou, "" vložila se do toho Kathleen."
"offer","offer","poskytnout","poskytnout","pf"," Brian Washington, a lanky, laid-back African-American, was Kelly ’ s cameraman of choice-the best WENE had to offer."," Brian, štíhlý Afroameričan, kterého jen tak něco nerozházelo, byl Kellyin kameraman - nejlepší, jakého jí soukromá televize stanice WENE mohla poskytnout."
"entered","enter","vcházel","vcházet","impf"," When he entered Becky ’ s room, he was panting."," Když do něj vcházel, sotva popadal dech."
"saw","see","Uviděl","uvidět","pf"," He saw Tracy standing off to the side, talking with a woman in a long white coat."," Uviděl Tracy, která stála trochu stranou a hovořila s nějakou ženou v bílém plášti."
"talking","talk","hovořila","hovořit","impf"," He saw Tracy standing off to the side, talking with a woman in a long white coat."," Uviděl Tracy, která stála trochu stranou a hovořila s nějakou ženou v bílém plášti."
"learned","learn","dozvěděl","dozvědět","pf"," What he ’ d learned had been frightening."," A dozvěděl se děsivé věci."
"said","say","říkala","říkat","impf"," Everything Kathleen had said had been true."," Všechno, co mu říkala doktorka Morganová, byla pravda."
"hope","hope","doufal","doufat","impf"," HUS could be a horrible illness, and now all he could hope was that Becky had something else."," HUS je asi opravdu pěkné svinstvo, a on teď jenom doufal, že Becky snad přece jen postihlo něco jiného."
"pointing","point","ukazovalo","ukazovat","impf"," The problem was that everything was pointing in the direction of HUS."," Jenže všechno zatím ukazovalo na to, že si dělá plané naděje."
"going","go","odjel","odjet","pf"," KIM ended up going home, but as he expected he had not been able to sleep much."," Kim nakonec domů přece jen odjel, ale jak předpokládal, moc se nevyspal."
"expected","expect","předpokládal","předpokládat","impf"," KIM ended up going home, but as he expected he had not been able to sleep much."," Kim nakonec domů přece jen odjel, ale jak předpokládal, moc se nevyspal."
"found","find","našel","najít","pf"," In the hospital he found Becky as he ’ d left her."," V nemocnici našel Becky v témže stavu, v jakém byla, když ji opouštěl."
"left","leave","opouštěl","opouštět","impf"," In the hospital he found Becky as he ’ d left her."," V nemocnici našel Becky v témže stavu, v jakém byla, když ji opouštěl."
"parry","parry","odrazit","odrazit","pf"," Reacting by reflex, he leaped ahead and used the long flashlight to parry what he perceived as a thrust."," Zareagoval zcela reflexivně, uskočil dopředu a tou velkou baterkou se pokusil ten útok odrazit."
"hoping","hope","doufal","doufat","impf"," Carlos had lunged from the shadows, hoping to skewer Kim in the side with a quick stab and then retreat but the knife only succeeded in producing a shallow cut up the side of Kim ’ s jaw along his hairline."," Carlos ho napadl ze tmy a doufal, že Kimovi zprudka vrazí do boku nůž a ustoupí, ale minul se a podařilo se mu pouze Kima lehce říznout do hřbetu ruky."
"succeeded","succeed","podařilo","podařit","pf"," Carlos had lunged from the shadows, hoping to skewer Kim in the side with a quick stab and then retreat but the knife only succeeded in producing a shallow cut up the side of Kim ’ s jaw along his hairline."," Carlos ho napadl ze tmy a doufal, že Kimovi zprudka vrazí do boku nůž a ustoupí, ale minul se a podařilo se mu pouze Kima lehce říznout do hřbetu ruky."
"tried","try","Snažil","snažit","impf"," As Carlos tried to regain his balance, Kim hit him on the shoulder with the flashlight and knocked him to the ground."," Snažil se získat narušenou rovnováhu, a v té chvíli ho Kim zasáhl tou svítilnou do ramene, až ho tím úderem srazil k zemi."
"hit","hit","zasáhl","zasáhnout","pf"," As Carlos tried to regain his balance, Kim hit him on the shoulder with the flashlight and knocked him to the ground."," Snažil se získat narušenou rovnováhu, a v té chvíli ho Kim zasáhl tou svítilnou do ramene, až ho tím úderem srazil k zemi."
"knocked","knock","srazil","srazit","pf"," As Carlos tried to regain his balance, Kim hit him on the shoulder with the flashlight and knocked him to the ground."," Snažil se získat narušenou rovnováhu, a v té chvíli ho Kim zasáhl tou svítilnou do ramene, až ho tím úderem srazil k zemi."
"forced","force","nutit","nutit","impf"," Kim forced himself to ask."," K téhle otázce se Kim musel hodně nutit."
"sighed","sigh","vzdychla","vzdychnout","pf"," Kathleen sighed with resignation."," Doktorka Morganová rezignovaně vzdychla."
"moving","move","Jeda","jet","impf"," Kim recommenced sweeping, moving away from Jed in a counterclockwise direction, and soon found himself in the decapitation area."," Honem se zase pustil do zametání a obloukem proti směru hodinových ručiček se přitom od Jeda vzdaloval."
"sat","sit","posadila","posadit","pf"," Becky sat down and started to unlace her sneakers."," Becky se posadila a začala si rozšněrovávat adidasky."
"started","start","začala","začít","pf"," Becky sat down and started to unlace her sneakers."," Becky se posadila a začala si rozšněrovávat adidasky."
"going","go","jet","jet","impf"," “ One thing I can assure you, Miss Baldwin, is that Sterling Henderson is going to hear about this violation of yours ASAP."," "" Na něco ale můžete vzít jet, vážená slečno Baldwinová - totiž že o tomhle vašem úletu budeme neprodleně informovat Sterlinga Hendersona."
"call","call","zavolám","zavolat","pf"," I want you two out of here, before I call the police and have you arrested. ”"," A teď odtud koukejte oba vypadnout, nebo na vás zavolám policajty. """
"reached","reach","Sáhl","sáhnout","pf"," He reached for his phone."," Sáhl po telefonu."
"saw","see","sledují","sledovat","impf"," MARSHA saw they were following signs to the ICU."," Marsha si všimla, že sledují orientační ukazatele, které označují cestu k jednotce intenzivní péče."
"following","follow","sledují","sledovat","impf"," MARSHA saw they were following signs to the ICU."," Marsha si všimla, že sledují orientační ukazatele, které označují cestu k jednotce intenzivní péče."
"feared","fear","obávala","obávat","impf"," This was going to be even worse than she ’ d feared."," Zřejmě to bude ještě horší, než se obávala."
"saw","see","Viděl","vidět","impf"," He saw Tracy and motioned for Marsha to follow him."," Viděl tam Tracy a pokynul Marshe, aby s ním šla dovnitř."
"looked","look","podívat","podívat","pf"," Kim looked away for a moment."," Kim raději stočil pohled stranou, ale pak se přinutil podívat se tím směrem znovu."
"turned","turn","otočila","otočit","pf"," Becky turned her head from side to side."," Několikrát otočila hlavu ze strany na stranu."
"remember","remember","vzpomínám","vzpomínat","impf"," “ I remember those two episodes."," "" Na ty dvě epidemie si vzpomínám."
"laughed","laugh","zasmála","zasmát","pf"," Kathleen laughed cynically."," Kathleen Morganová se cynicky zasmála."
"believe","believe","myslel","myslet","impf"," “ I ’ m sure that ’ s what the USDA and the beef industry hoped you ’ d believe. ”"," "" Vsadila bych se o cokoli, že přesně tohle si ministerstvo zemědělství a hlavouni z masného průmyslu moc přáli - abyste si právě tohle myslel. """
"heard","hear","uslyšel","uslyšet","pf"," Instead Kim heard shattering glass."," Místo toho uslyšel Kim cinkot rozbíjeného skla."
"heard","hear","Slyšel","slyšet","impf"," Instead he heard furniture crashing to the floor."," Slyšel pouze rachot, jako by někdo v té místnosti porážel židle."
"go","go","jet","jet","impf"," “ I have to go!"," "" Musím tam jet. """
"recounting","recount","vylíčit","vylíčit","pf"," He listened to a full recounting of Becky ’ s problem, and did a rapid but thorough examination."," Dal si podrobně vylíčit, jaké potíže Becky má, a pak ji rychle, ale důkladně prohlédl."
"nodded","nod","přikývla","přikývnout","pf"," Becky nodded."," Becky přikývla."
"joined","join","Připojil","připojit","pf"," David joined them."," Připojil se k nim i doktor Washington."
"See","see","Vidíš","vidět","impf"," “ See my new diamond earrings?"," "" Vidíš moje nový náušničky?"
"climbed","climb","vylezl","vylézt","pf"," Carlos climbed out of his truck and came around to Shanahan ’ s window."," Carlos z ní vylezl a přistoupil k přednímu bočnímu oknu Shanahanova vozu."
"handed","hand","podal","podat","pf"," Shanahan handed Carlos a hundred-dollar bill."," Shanahan mu podal stodolarovou bankovku."
"nodded","nod","Kývl","kývnout","pf"," Kim nodded to those few people he recognized."," Kývl na pozdrav těm, které znal;"
"go","go","Odjedeme","odjet","pf"," “ Let ’ s go far away and deal with this mess from abroad."," Odjedeme někam daleko a zkusíme tuhle děsivou záležitost vyřešit zvenčí, z ciziny."
"raised","raise","Zvedl","zvednout","pf"," Instead he raised his right hand and stared at it."," Zvedl pravou ruku z volantu a zadíval se na ni."
"confirmed","confirm","potvrdil","potvrdit","pf"," Seeing his daughter ’ s dark, dried blood confirmed the awful reality :"," Byla potřísněná temnou, sraženou krví jeho dcery, a ten pohled mu tvrdě potvrdil příšernou skutečnost :"
"do","do","udělat","udělat","pf"," And he hadn ’ t been able to do a thing to save her."," A on nedokázal udělat nic, co by ji bylo mohlo zachránit."
"save","save","zachránit","zachránit","pf"," And he hadn ’ t been able to do a thing to save her."," A on nedokázal udělat nic, co by ji bylo mohlo zachránit."
"began","begin","Začal","začít","pf"," He began to sob."," Začal vzlykat."
"talking","talk","mluvíte","mluvit","impf"," “ What are you talking about? ” she asked."," "" O čem to mluvíte? "" zeptala se."
"examine","examine","kontrolovat","kontrolovat","impf"," “ I have a right to examine the logs. ”"," "" Já mám přece právo kontrolovat vaše záznamy. """
"doing","do","Dělala","dělat","impf"," “ She was only doing her job, ” Tracy replied."," "" Dělala jenom svou práci, "" uklidňovala ho Tracy."
"taken","take","nebral","brát","impf"," “ If you ’ d taken Becky ’ s complaints seriously over the weekend, we probably wouldn ’ t have to be here now, ” she said."," "" Kdybys ty Beckyiny potíže nebral přes víkend na lehkou váhu, nemuseli jsme sem dneska vůbec chodit."
"took","take","Popadl","popadnout","pf"," Kim took Tracy ’ s hand and they dashed to the record-room."," Popadl ji za ruku a spěchal právě tam."
"heard","hear","zaslechli","zaslechnout","pf"," They heard approaching voices."," Když lezli vyraženou výplní dovnitř, zaslechli nějaké hlasy."
"Let","let","Nech","nechat","pf"," “ Let me drive, ” Kim said."," "" Nech mě řídit, "" křikl Kim."
"drive","drive","řídit","řídit","impf"," “ Let me drive, ” Kim said."," "" Nech mě řídit, "" křikl Kim."
"jumped","jump","Skočil","skočit","pf"," He jumped behind the wheel while Tracy got into the backseat."," Skočil za volant a Tracy obsadila zadní sedadlo."
"kicked","kick","kopl","kopnout","pf"," Carlos lunged forward and kicked the door fiercely."," Carlos se vrhl na dveře a vztekle do nich kopl."
"held","hold","vydržely","vydržet","pf"," The stall shuddered under the impact, but the door held."," Celý záchodek se otřásl, ale dveře to vydržely."
"looked","look","podívali","podívat","pf"," Bart and Willy ventured to the edge and looked in, wrinkling their noses."," Bart a Willy přistoupili blíž a podívali se tím směrem."
"lying","lie","ležela","ležet","impf"," Within the pen an obviously sick cow was lying in its own diarrhea."," Ve svých výkalech tam na boku ležela očividně nemocná kráva."
"Raising","raise","zvedla","zvednout","pf"," Raising its wobbly head, she gazed back at Bart and Willy."," Malátně zvedla hlavu a podívala se na Barta a Willyho."
"opened","open","otevřela","otevřít","pf"," Tracy opened the door and immediately put her hands on her hips."," Tracy mu otevřela, ruce zapřené v bocích."
"called","call","nezavolal","zavolat","pf"," “ I wish you ’ d at least called. ”"," "" Tak proč jsi aspoň nezavolal? """
"closed","close","zavřela","zavřít","pf"," Tracy motioned for Kim to step inside and closed the door behind him."," Ustoupila, aby mohl dovnitř, a zavřela za ním."
"establish","establish","prokázat","prokázat","pf"," If you could establish for sure whether she ’ s missing, then the police would have to listen to you. ”"," Kdybys mohl přesvědčivě prokázat, že opravdu zmizela, musela by tě policie vyslechnout a - """
"announced","announce","oznámila","oznámit","pf"," “ Claire ’ s in full agreement, ” Kathleen announced as she replaced the receiver."," "" Claire bezvýhradně souhlasí, "" oznámila mu Kathleen, když zavěsila."
"Satisfied","satisfy","uspokojila","uspokojit","pf"," Satisfied, he replaced the chart and looked around for his other patient."," Prohlídka ho uspokojila a tak zapátral očima po svém druhém pacientovi."
"lowered","lower","snížilo","snížit","pf"," The bright beam of the flashlight was lowered, and to Kim ’ s utter relief, he found himself facing two uniformed policemen."," Světlo baterky se konečně trochu snížilo a Kim za nim ke své obrovské úlevě spatřil dva uniformované policisty."
"pointing","point","mířil","mířit","impf"," The one without the flashlight was pointing his pistol directly at Kim."," Jeden z nich na něj mířil pistolí."
"comply","comply","vyhověl","vyhovět","pf"," Kim was only too happy to comply."," Kim mu velmi rád vyhověl."
"felt","feel","cítil","cítit","impf"," Kim felt hands run up and down his arms, legs, and torso."," Kim cítil, jak mu zkušené ruce přejíždějí po pažích, po nohou, po těle."
"felt","feel","cítil","cítit","impf"," Kim felt even more guilty for not having been available."," Kim se cítil ještě provinilejší, že v té době nebyl po ruce."
"found","find","našel","najít","pf"," Kim found Tracy sitting with Claire Stevens and Kathleen Morgan."," Zamířil do čekárny a našel tam Tracy v rozhovoru s Claire Stevensovou a Kathleen Morganovou."
"saw","see","uviděly","uvidět","pf"," As soon as they saw Kim, their conversation stopped."," Když ho uviděly, přestaly mluvit."
"stopped","stop","přestaly","přestat","pf"," As soon as they saw Kim, their conversation stopped."," Když ho uviděly, přestaly mluvit."
"saw","see","zahlédl","zahlédnout","pf"," Kim stepped back into the depths of the freezer and saw another open carton nestled among the sealed ones."," Kim zašel do zadní části mraznice, protože tam zahlédl další otevřený karton."
"perform","perform","provést","provést","pf"," “ And I am appalled at your decision to perform open-heart cardiac massage on your own daughter, ” Forrester said."," "" A já osobně jsem velice pobouřen vaším rozhodnutím provést otevřenou masáž srdce u vlastní dcery, "" vmísil se do toho Forrester."
"dying","die","umírala","umírat","impf"," “ She was dying, ” Kim hissed."," "" Jenže ona mi umírala, vážený pane kolego, "" zasyčel Kim."
"call","call","zavolalas","zavolat","pf"," Then, if need be, you can use your cell phone to call for the cavalry. ”"," A kdyby se dělo něco mimořádného, zavolalas bys mobilem policajty. """
"agreed","agree","souhlasil","souhlasit","impf"," “ That ’ s true, ” Kim agreed."," "" To je pravda, "" souhlasil Kim."
"go","go","jít","jít","impf"," Any other consult requests have to go through Claire Stevens."," To ovšem musí jít přes Claire Stevensovou."
"call","call","zavolejte","zavolat","pf"," “ Well, let ’ s call her, ” Kim sputtered."," "" Tak ji proboha hned zavolejte, "" vyhrkl Kim."
"reached","reach","Sáhl","sáhnout","pf"," He reached for the phone and pushed it in front of Kathleen."," Sáhl po telefonním sluchátku a podával jí ho."
"felt","feel","Cítil","cítit","impf"," He felt weak with sudden anxiety."," Cítil se najednou strašně slabý."
"admitted","admit","připustila","připustit","pf"," “ No, I never have, ” Marsha admitted."," "" To tedy neviděla, "" připustila Marsha."
"see","see","podívat","podívat","pf"," “ Then come with me to see my daughter, ” Kim said."," "" Tak se se mnou pojeďte podívat na mou dcerku."
"decide","decide","rozhodnout","rozhodnout","pf"," “ Then decide what to do. ”"," Můžete se rozhodnout, teprve až ji uvidíte."
"arrived","arrive","Přijel","přijet","pf"," The elevator arrived, and Kim boarded."," Přijel výtah a Kim nastoupil."
"boarded","board","nastoupil","nastoupit","pf"," The elevator arrived, and Kim boarded."," Přijel výtah a Kim nastoupil."
"said","say","řekl","říci","pf"," “ I ’ m going, ” he said."," "" Já musím, "" řekl."
"cleaned","clean","čistí","čistit","impf"," “ Hell, the entire meat-production area gets cleaned every day, first with high-pressure steam and then with a quaternary ammonium compound."," "" Všechny prostory výrobny se denně důkladně čistí, nejprve horkou párou pod tlakem a potom dezinfekcí na bázi kvartérních amoniových solí."
"eat","eat","jíst","jíst","impf"," I mean, you could eat off the floor. ”"," U nás byste klidně mohl jíst rovnou z podlahy. """
"entered","enter","vstoupili","vstoupit","pf"," At the top of the stairs Jack pulled open a fire door and they entered a glass-enclosed corridor perched a floor above the production area."," Když vystoupali na konec schodiště, otevřel protipožární dveře a oba muži jimi vstoupili do prosklené galerie, vysunuté do výše prvního patra nad základní úroveň výrobní haly."
"ran","run","Probíhala","probíhat","impf"," It ran the entire length of the building."," Probíhala po celé délce budovy."
"swear","swear","Přísahám","přísahat","impf"," “ It was here, I swear, ” he said."," "" Přísahám, že tu byl, "" zaklínal se Kim."
